波罗奢花|bo1 luo2 she1 hua1|1
拨雨撩云|bo1 yu3 liao2 yun2|1
拨云撩雨|bo1 yun2 liao2 yu3|1
波属云委|bo1 zhu3 yun2 wei3|1
拨嘴撩牙|bo1 zui3 liao2 ya2|1
不差累黍|bu4 cha1 lei3 shu3|1
豁然确斯|huo4 ran2 que4 si1|1
豁然开悟|huo4 ran2 kai1 wu4|1
夙兴夜处|su4 xing1 ye4 chu3|1
以古为鉴|yi3 gu3 wei2 jian4|1
大难临头|da4 nan4 lin2 tou2|1
随风而靡|sui2 feng1 er2 mi3|1
遗老遗少|yi2 lao3 yi2 shao4|1
以苦为荣|yi3 ku3 wei2 rong2|1
一蹶不兴|yi1 jue3 bu4 xing1|1
衣锦夜行|yi4 jin3 ye4 xing2|1
一还一报|yi1 huan2 yi1 bao4|1
科学知识|ke1 xue2 zhi1 shi|1
以古为镜|yi3 gu3 wei2 jing4|1
不肖子孙|bu4 xiao4 zi3 sun1|1
不足为凭|bu4 zu2 wei2 ping2|1
因树为屋|yin1 shu4 wei2 wu1|1
抱法处势|bao4 fa3 chu3 shi4|1
金尽裘敝|jin1 jin4 qiu2 bi4|1
九行八业|jiu3 hang2 ba1 ye4|1
救黥医劓|jiu4 qing2 yi1 yi4|1
居不重席|ju1 bu4 chong2 xi2|1
举措不当|ju3 cuo4 bu4 dang4|1
白发朱颜|bai2 fa4 zhu1 yan2|1
救苦救难|jiu4 ku3 jiu4 nan4|1
白发偕老|bai2 fa4 xie2 lao3|1
尽瘁至死|jin4 cui4 zhi4 si3|1
经史子集|jing1 shi3 zi3 ji2|1
竭智尽力|jie2 zhi4 jin4 li4|1
解衣卸甲|jie3 yi1 xie4 jia3|1
解衣磅礴|jie3 yi1 pang2 bo2|1
竭尽心力|jie2 jin4 xin1 li4|1
解甲倒戈|jie3 jia3 dao3 ge1|1
背曲腰弯|bei4 qu3 yao1 wan1|1
奔走呼号|ben1 zou3 hu1 hao2|1
见义必为|jian4 yi4 bi4 wei2|1
九垓八埏|jiu3 gai1 ba1 yan2|1
金鳷擘海|jin1 zhi1 bo4 hai3|1
简丝数米|jian3 si1 shu3 mi3|1
触处机来|chu4 chu3 ji1 lai2|1
顿开茅塞|dun4 kai1 mao2 se4|1
睹微知著|du3 wei1 zhi1 zhu4|1
都头异姓|du1 tou2 yi4 xing4|1
重足一迹|chong2 zu2 yi1 ji4|1
读书得间|du2 shu1 de2 jian4|1
笃实好学|du3 shi2 hao4 xue2|1
杜门自守|du4 men2 zi4 shou4|1
杜门面壁|du4 men2 mian bi4|1
斗挹箕扬|dou3 yi4 ji1 yang2|1
尽态极妍|jin4 tai4 ji2 yan2|1
出处殊途|chu1 chu3 shu1 tu2|1
斗南一人|dou3 nan2 yi1 ren2|1
处理方法|chu3 li3 fang1 fa3|1
处理系统|chu3 li3 xi4 tong3|1
东猎西渔|dong1 lie4 xi1 yu2|1
睹著知微|du3 zhu4 zhi1 wei1|1
麦盖提县|mai4 ge3 ti2 xian4|1
河清难俟|he2 qing1 nan2 si4|1
尽其所有|jin4 qi2 suo3 you3|1
碧波万顷|bi4 bo1 wan4 qing3|1
肩摩毂接|jian1 mo2 gu1 jie1|1
才轻德薄|cai2 qing1 de2 bo2|1
聚米为山|ju4 mi3 wei2 shan1|1
攫为己有|jue2 wei2 ji3 you3|1
拔本塞源|ba2 ben3 se4 yuan2|1
绝对误差|jue2 dui4 wu4 cha1|1
八斗之才|ba1 dou3 zhi1 cai2|1
八难三灾|ba1 nan4 san1 zai1|1
百辞莫辩|bai3 ci2 mo4 bian4|1
捐躯赴难|juan1 qu1 fu4 nan4|1
鞠为茂草|ju1 wei2 mao4 cao3|1
白发丹心|bai2 fa4 dan1 xin1|1
安身为乐|an1 shen1 wei2 le4|1
君子三戒|jun1 zi3 san1 jie4|1
横蛮无理|heng4 man2 wu2 li3|1
假日经济|jia4 ri4 jing1 ji4|1
才夸八斗|cai2 kua1 ba1 dou3|1
财竭力尽|cai2 jie2 li4 jin4|1
还朴反古|huan2 pu3 fan3 gu3|1
财殚力尽|cai2 dan1 li4 jin4|1
还珠合浦|huan2 zhu1 he2 pu3|1
绝子绝孙|jue2 zi3 jue2 sun1|1
均匀分布|jun1 yun2 fen1 bu4|1
避军三舍|bi4 jun1 san1 she4|1
挨山塞海|ai1 shan1 se4 hai3|1
剪发杜门|jian3 fa4 du4 men2|1
鞠躬君子|ju1 gong1 jun1 zi3|1
橘化为枳|ju2 hua4 wei2 zhi3|1
捱三顶五|ai1 san1 ding3 wu3|1
捱三顶四|ai1 san1 ding3 si4|1
爱人好士|ai4 ren2 hao4 shi4|1
挨冻受饿|ai2 dong4 shou4 e4|1
刻鹄成鹜|ke4 hu2 cheng2 wu4|1
克尽厥职|ke4 jin4 jue2 zhi2|1
君子好逑|jun1 zi3 hao3 qiu2|1
鼠疫杆菌|shu3 yi4 gan3 jun1|1
可逆反应|ke3 ni4 fan3 ying4|1
课嘴撩牙|ke4 zui3 liao2 ya2|1
默诵佛号|mo4 song4 fo2 hao4|1
口腹之累|kou3 fu4 zhi1 lei3|1
口似悬河|kou3 si4 xuan2 he2|1
阿平绝倒|a1 ping2 jue2 dao3|1
聚合反应|ju4 he2 fan3 ying4|1
爱生恶死|ai4 sheng1 wu4 si3|1
一日三省|yi1 ri4 san1 xing3|1
直布罗陀|zhi2 bu4 luo2 tuo2|1
儿女亲家|er2 nv3 qing4 jia1|1
拽耙扶犁|zhuai1 pa2 fu2 li2|1
法罗群岛|fa3 luo2 qun2 dao3|1
自我调节|zi4 wo3 tiao2 jie2|1
子孙万代|zi3 sun1 wan4 dai4|1
朱盘玉敦|zhu1 pan2 yu4 dui4|1
子孙后代|zi3 sun1 hou4 dai4|1
擢发莫数|zhuo2 fa4 mo4 shu3|1
活跃分子|huo2 yue4 fen4 zi3|1
浮云朝露|fu2 yun2 zhao1 lu4|1
拽布披麻|zhuai4 bu4 pi1 ma2|1
子曰诗云|zi3 yue4 shi1 yun2|1
主要部分|zhu3 yao4 bu4 fen|1
淋漓尽致|lin2 li2 jin4 zhi4|1
淡泊名利|dan4 bo2 ming2 li4|1
淡泊寡味|dan4 bo2 gua3 wei4|1
逐物不还|zhu2 wu4 bu4 huan2|1
子宫内膜|zi3 gong1 nei4 mo2|1
引以为豪|yin3 yi3 wei2 hao2|1
无所作为|wu2 suo3 zuo4 wei2|1
泊松分布|bo2 song1 fen1 bu4|1
租赁合同|zu1 lin4 he2 tong|1
班加罗尔|ban1 jia1 luo2 er3|1
辙乱旗靡|zhe2 luan4 qi2 mi3|1
只鸡樽酒|zhi1 ji1 zun1 jiu3|1
指腹为婚|zhi3 fu4 wei2 hun1|1
陟罚臧否|zhi4 fa2 zang1 pi3|1
至当不易|zhi4 dang4 bu4 yi4|1
稚齿婑媠|zhi4 chi3 wo3 tuo3|1
为所欲为|wei2 suo3 yu4 wei2|1
为时不晚|wei2 shi2 bu4 wan3|1
为时已晚|wei2 shi2 yi3 wan3|1
朝云暮雨|zhao1 yun2 mu4 yu3|1
没齿不忘|mo4 chi3 bu4 wang4|1
只轮不反|zhi1 lun2 bu4 fan3|1
朝夷暮跖|zhao1 yi2 mu4 zhi2|1
竹篱茅舍|zhu2 li2 mao2 she4|1
深信不疑|shen1 xin4 bu4 yi2|1
沉得住气|chen2 de zhu4 qi4|1
沐猴而冠|mu4 hou2 er2 guan4|1
罪恶昭著|zui4 e4 zhao1 zhu4|1
钻心刺骨|zuan4 xin1 ci4 gu3|1
朝闻夕死|zhao1 wen2 xi1 si3|1
舆论哗然|yu2 lun4 hua2 ran2|1
灰不溜秋|hui1 bu liu1 qiu1|1
贼臣逆子|zei2 chen2 ni4 zi3|1
朝三暮二|zhao1 san1 mu4 er4|1
无能为力|wu2 neng2 wei2 li4|1
煞费苦心|sha4 fei4 ku3 xin1|1
朝发夕至|zhao1 fa1 xi1 zhi4|1
朝发暮至|zhao1 fa1 mu4 zhi4|1
昭德塞违|zhao1 de2 se4 wei2|1
朝不谋夕|zhao1 bu4 mou2 xi1|1
朝不保暮|zhao1 bu4 bao3 mu4|1
玩儿得转|wan2 r de2 zhuan4|1
与世沉浮|yu2 shi4 chen2 fu2|1
燕太子丹|yan1 tai4 zi3 dan1|1
臧否人物|zang1 pi3 ren2 wu4|1
爆冷门儿|bao4 leng3 men2 r|1
载驰载驱|zai3 chi2 zai3 qu1|1
云朝雨暮|yun2 zhao1 yu3 mu4|1
物尽其用|wu4 jin4 qi2 yong4|1
云泥之差|yun2 ni2 zhi1 cha1|1
狼子野心|lang2 zi3 ye3 xin1|1
无的放矢|wu2 di4 fang4 shi3|1
无业闲散|wu2 ye4 xian2 san3|1
于今为烈|yu2 jin1 wei2 lie4|1
玩儿花招|wan2 r hua1 zhao1|1
琴瑟不调|qin2 se4 bu4 tiao2|1
于家为国|yu2 jia1 wei2 guo2|1
鬻鸡为凤|yu4 ji1 wei2 feng4|1
优游卒岁|you1 you2 zu2 sui4|1
优游自若|you1 you2 zi4 ruo4|1
用得其所|yong4 de qi2 suo3|1
诱掖后进|you4 ye4 hou4 jin4|1
男子篮球|nan2 zi3 lan2 qiu2|1
有人家儿|you3 ren2 jia1 er2|1
画地为牢|hua4 di4 wei2 lao2|1
画荻教子|hua4 di2 jiao4 zi3|1
当回事儿|dang4 hui2 shi4 r|1
发奋有为|fa1 fen4 you3 wei2|1
白马王子|bai2 ma3 wang2 zi3|1
百度知道|bai3 du4 zhi1 dao|1
应答如流|ying4 da2 ru2 liu2|1
益觉困难|yi4 jue2 kun4 nan|1
引以为戒|yin3 yi3 wei2 jie4|1
尽心尽力|jin4 xin1 jin4 li4|1
炭疽杆菌|tan4 ju1 gan3 jun1|1
只轮无反|zhi1 lun2 wu2 fan3|1
因祸为福|yin1 huo4 wei2 fu2|1
小眼薄皮|xiao3 yan3 bo2 pi2|1
遐迩著闻|xia2 er3 zhu4 wen2|1
系统设计|xi4 tong3 she4 ji4|1
老少无欺|lao3 shao4 wu2 qi1|1
老鼠尾巴|lao3 shu3 wei3 ba|1
考波什堡|kao3 bo1 shi2 bao3|1
晰毛辨发|xi1 mao2 bian4 fa4|1
细高挑儿|xi4 gao1 tiao3 er2|1
聚酯树脂|ju4 zhi3 shu4 zhi1|1
听而不闻|ting1 er2 bu2 wen2|1
翘足而待|qiao2 zu2 er2 dai4|1
肉毒杆菌|rou4 du2 gan3 jun1|1
胡作非为|hu2 zuo4 fei1 wei2|1
脉轮理论|mai4 lun2 li3 lun4|1
无为之治|wu2 wei2 zhi1 zhi4|1
污水处理|wu1 shui3 chu3 li3|1
脊索动物|ji3 suo3 dong4 wu4|1
屋舍俨然|wu1 she4 yan3 ran2|1
无能为役|wu2 neng2 wei2 yi4|1
见素抱朴|xian4 su4 bao4 pu3|1
小姑独处|xiao3 gu1 du2 chu3|1
五斗折腰|wu3 dou3 zhe2 yao1|1
以微知著|yi3 wei1 zhi1 zhu4|1
衣租食税|yi4 zu1 shi2 shui4|1
以珠弹雀|yi3 zhu1 tan2 que4|1
一之已甚|yi1 zhi1 yi3 shen4|1
看不习惯|kan1 bu4 xi2 guan4|1
看在眼里|kan4 zai4 yan3 li|1
一目数行|yi1 mu4 shu4 hang2|1
亿兆一心|yi4 zhao4 yi1 xin1|1
一无长物|yi1 wu2 chang2 wu4|1
蒙地卡罗|meng2 di4 ka3 luo2|1
岩居穴处|yan2 ju1 xue2 chu3|1
以退为进|yi3 tui4 wei2 jin4|1
依头缕当|yi1 tou2 lv3 dang4|1
一头儿沉|yi1 tou er chen2|1
知识分子|zhi1 shi2 fen4 zi3|1
知识宝库|zhi1 shi bao3 ku4|1
以是为恨|yi3 shi4 wei2 hen4|1
破涕为笑|po4 ti4 wei2 xiao4|1
以言为讳|yi3 yan2 wei2 hui4|1
引以为耻|yin3 yi3 wei2 chi3|1
五方杂处|wu3 fang1 za2 chu3|1
无下箸处|wu2 xia4 zhu4 chu3|1
混水摸鱼|hun2 shui3 mo1 yu2|1
铢积寸累|zhu1 ji1 cun4 lei3|1
罗圈儿揖|luo2 quan1 er2 yi1|1
罗尔定理|luo2 er3 ding4 li3|1
罗缕纪存|luo2 lu3 ji4 cun2|1
结核杆菌|jie2 he2 gan3 jun1|1
自找麻烦|zi4 zhao3 ma2 fan|1
尽职尽责|jin4 zhi2 jin4 ze2|1
尽心竭力|jin4 xin1 jie2 li4|1
混为一谈|hun4 wei2 yi1 tan2|1
珠还合浦|zhu1 huan2 he2 pu3|1
置之不问|zhi4 zhi1 bu4 wen4|1
昼度夜思|zhou4 duo2 ye4 si1|1
温情脉脉|wen1 qing2 mo4 mo4|1
置之高阁|zhi4 zhi1 gao1 ge2|1
质疑问难|zhi4 yi2 wen4 nan4|1
漠然置之|mo4 ran2 zhi4 zhi1|1
直言贾祸|zhi2 yan2 gu3 huo4|1
汉藏语系|han4 zang4 yu3 xi4|1
芝麻开花|zhi1 ma kai1 hua1|1
置之度外|zhi4 zhi1 du4 wai4|1
罐头起子|guan4 tou qi3 zi|1
燕金募秀|yan1 jin1 mu4 xiu4|1
哑子寻梦|ya3 zi3 xun2 meng4|1
孝子慈孙|xiao4 zi3 ci2 sun1|1
燕驾越毂|yan1 jia4 yue4 gu1|1
笃信好学|du3 xin4 hao4 xue2|1
燕歌赵舞|yan1 ge1 zhao4 wu3|1
粘皮著骨|nian2 pi2 zhu4 gu3|1
精疲力尽|jing1 pi2 li4 jin4|1
哑子做梦|ya3 zi3 zuo4 meng4|1
粪金龟子|fen4 jin1 gui1 zi3|1
哑子托梦|ya3 zi3 tuo1 meng4|1
行号卧泣|xing2 hao2 wo4 qi4|1
纷至沓来|fen1 zhi4 ta4 lai2|1
芽孢杆菌|ya2 bao1 gan3 jun1|1
罗锅儿桥|luo2 guo1 r qiao2|1
炫玉贾石|xuan4 yu4 gu3 shi2|1
玄酒瓠脯|xuan2 jiu3 hu4 fu3|1
虚应故事|xu1 ying4 gu4 shi4|1
绿林好汉|lu4 lin2 hao3 han4|1
总理衙门|zong3 li3 ya2 men|1
兴家立业|xing1 jia1 li4 ye4|1
鼎折餗覆|ding3 she2 su4 fu4|1
番窠倒臼|fan1 ke1 dao3 jiu4|1
独立钻石|du2 li4 zuan4 shi2|1
平铺直叙|ping2 pu1 zhi2 xu4|1
非都会郡|fei1 du1 hui4 jun4|1
鞠躬尽力|ju1 gong1 jin4 li4|1
流行歌曲|liu2 xing2 ge1 qu3|1
临深履薄|lin2 shen1 lv3 bo2|1
预备知识|yu4 bei4 zhi1 shi|1
撩云拨雨|liao2 yun2 bo1 yu3|1
电子游戏|dian4 zi3 you2 xi4|1
会计信息|kuai4 ji4 xin4 xi1|1
费尽心机|fei4 jin4 xin1 ji1|1
露红烟绿|lu4 hong2 yan1 lv4|1
费尽心思|fei4 jin4 xin1 si|1
山雨欲来|shan1 yu3 yu4 lai2|1
设计要求|she4 ji4 yao1 qiu2|1
贫嘴薄舌|pin2 zui3 bo2 she2|1
杀鸡为黍|sha1 ji1 wei2 shu3|1
舍身饲虎|she4 shen1 si4 hu3|1
设心处虑|she4 xin1 chu3 lv4|1
诸子百家|zhu1 zi3 bai3 jia1|1
非异人任|fei1 yi4 ren2 ren4|1
绿林豪杰|lu4 lin2 hao2 jie2|1
蛇心佛口|she2 xin1 fo2 kou3|1
隐身草儿|yin3 shen1 cao3 r|1
没头没尾|mei2 tou2 mo4 wei3|1
门殚户尽|men2 dan1 hu4 jin4|1
弥缝其阙|mi2 feng2 qi2 que4|1
难以应付|nan2 yi3 ying4 fu4|1
毛发倒竖|mao2 fa1 dao3 shu4|1
蜜里调油|mi4 li3 tiao2 you2|1
绵薄之力|mian2 bo2 zhi1 li4|1
只鸡斗酒|zhi1 ji1 dou3 jiu3|1
绵力薄材|mian2 li4 bo2 cai2|1
绿林豪士|lu4 lin2 hao2 shi4|1
面似靴皮|mian4 si4 xue1 pi2|1
杂和面儿|za2 huo mian4 er|1
头半天儿|tou2 ban4 tian1 r|1
电子货币|dian4 zi3 huo4 bi4|1
履薄临深|lv3 bo2 lin2 shen1|1
落后分子|luo4 hou4 fen1 zi3|1
霍林郭勒|huo4 lin2 guo1 le4|1
掠美市恩|lue3 mei3 shi4 en1|1
诸子十家|zhu1 zi3 shi2 jia1|1
折腰五斗|she2 yao1 wu3 dou4|1
燎发摧枯|liao3 fa4 cui1 ku1|1
虚心好学|xu1 xin1 hao4 xue2|1
衣裳钩儿|yi1 shang gou1 r|1
水尽鹅飞|shui3 jin4 e2 fei1|1
西子捧心|xi1 zi3 peng3 xin1|1
俟河之清|si4 he2 zhi1 qing1|1
蛮横无理|man2 heng4 wu2 li3|1
伺瑕导蠙|si4 xia2 dao3 pin2|1
融为一体|rong2 wei2 yi1 ti3|1
肆意妄为|si4 yi4 wang4 wei2|1
处理能力|chu3 li3 neng2 li4|1
里应外合|li3 ying4 wai4 he2|1
思所逐之|si shuo zhu zi|1
调三窝四|tiao2 san1 wo1 si4|1
数米量柴|shu3 mi3 er2 chai2|1
视为知己|shi4 wei2 zhi1 ji3|1
亲力亲为|qin1 li4 qin1 wei2|1
数米而炊|shu3 mi3 er2 chui1|1
亲密无间|qin1 mi4 wu2 jian4|1
观衅伺隙|guan1 xin4 si4 xi4|1
率马以骥|shuai4 ma3 yi3 ji4|1
西塞山区|xi1 sai4 shan1 qu1|1
身单力薄|shen1 dan1 li4 bo2|1
起重葫芦|qi3 chong2 hu2 lu|1
豪气干云|hao2 qi4 gan1 yun2|1
甚而至于|shen4 er2 zhi4 yu2|1
质子轰击|zhi4 zi3 hong1 ji1|1
赤子之心|chi4 zi3 zhi1 xin1|1
赤字累累|chi4 zi4 lei3 lei3|1
扫眉才子|sao3 mei2 cai2 zi3|1
三灾八难|san1 zai1 ba1 nan4|1
三邻四舍|san1 lin2 si4 she4|1
起飞弹射|qi3 fei1 tan2 she4|1
十八罗汉|shi2 ba1 luo2 han4|1
三大差别|san1 da4 cha1 bie2|1
三差五错|san1 cha1 wu3 cuo4|1
身体部分|shen1 ti3 bu4 fen4|1
三不拗六|san1 bu4 niu4 liu4|1
塞翁得马|sai4 weng1 de2 ma3|1
入理切情|ru4 li3 qie1 qing2|1
煞费心机|sha4 fei4 xin1 ji1|1
如登春台|ru2 de2 chun1 tai2|1
调和分析|tiao2 he2 fen1 xi1|1
电子学系|dian4 zi3 xue2 xi4|1
名流巨子|ming2 liu2 ju4 zi3|1
收支差额|shou1 zhi1 cha1 e2|1
没世不忘|mo4 shi4 bu4 wang4|1
墨汁未干|mo4 zhi1 wei4 gan1|1
阿松森岛|a song1 sen1 dao3|1
莫知所为|mo4 zhi1 suo3 wei2|1
阿森松岛|a sen1 song1 dao3|1
莫为已甚|mo4 wei2 yi3 shen4|1
阿空加瓜|a kong1 jia1 gua1|1
摸头不着|mo1 tou2 bu4 zhao2|1
没食子酸|mei2 si4 zi3 suan1|1
脉脉含情|mo4 mo4 han2 qing2|1
开锣喝道|kai1 luo2 he4 dao4|1
摸门不着|mo1 men2 bu4 zhao2|1
抹粉施脂|mo4 fen3 shi1 zhi1|1
阿拉善盟|a la1 shan4 meng2|1
莫此为甚|mo4 ci3 wei2 shen4|1
挠直为曲|nao2 zhi2 wei2 qu1|1
逆臣贼子|ni4 chen2 zei2 zi3|1
批风抹月|pi1 feng1 mo4 yue4|1
批吭捣虚|pi1 hang2 dao3 xu1|1
脑脊髓炎|nao3 ji3 sui3 yan2|1
门可罗雀|men2 ke3 luo2 que4|1
批砉导窾|pi1 hua1 dao3 tao2|1
一一对应|yi1 yi1 dui4 ying4|1
佛朗机炮|fo2 lang3 ji1 pao4|1
嘉柏隆里|jia1 bo2 long2 li3|1
戴高帽子|dai4 gao1 mao4 zi3|1
佛兰芒语|fo2 lan2 mang2 yu3|1
步步为营|bu4 bu4 wei2 ying2|1
步斗踏罡|bu4 dou3 ta4 gang1|1
佛口蛇心|fo2 kou3 she2 xin1|1
暴虎冯河|bao4 hu3 ping2 he2|1
沉不住气|chen2 bu2 zhu4 qi4|1
难进易退|nan jin yi tui|1
关门弟子|guan1 men2 di4 zi3|1
暮虢朝虞|mu4 guo2 zhao1 yu2|1
沐猴衣冠|mu4 hou2 yi1 guan4|1
暮雨朝云|mu4 yu3 zhao1 yun2|1
拿糖作醋|na2 tang2 zuo4 cu4|1
南贩北贾|nan2 fan4 bei3 gu3|1
谋为不轨|mou2 wei2 bu4 gui3|1
难割难舍|nan2 ge1 nan2 she4|1
开罗大学|kai1 luo2 da4 xue2|1
被褐怀珠|pi1 he4 huai2 zhu1|1
披发文身|pi1 fa4 wen2 shen1|1
累计折旧|lei3 ji4 zhe2 jiu4|1
高高手儿|gao1 gao1 shou3 r|1
力有未逮|li4 you3 wei4 dai4|1
颠覆分子|dian1 fu4 fen4 zi3|1
离子反应|li2 zi3 fan3 ying4|1
风靡一时|feng1 mi3 yi1 shi2|1
连鬓胡子|lian2 bin4 hu2 zi3|1
惊叹不已|jing1 tan4 bu4 yi3|1
乐尽悲来|le4 jin4 bei1 lai2|1
高能粒子|gao1 neng2 li4 zi3|1
劳务合同|lao2 wu4 he2 tong|1
理论知识|li3 lun4 zhi1 shi|1
高丽棒子|gao1 li2 bang4 zi|1
老师宿儒|lao3 shi1 xiu3 ru2|1
老白干儿|lao3 bai2 gan1 er2|1
澜倒波随|lan2 dao3 bo1 sui2|1
鸠摩罗什|jiu1 mo2 luo2 shi2|1
窥间伺隙|kui1 jian4 si4 xi4|1
咸津津儿|xian2 jin1 jin1 r|1
丽池卡登|li2 chi2 ka3 deng1|1
风雨欲来|feng1 yu3 yu4 lai2|1
累块积苏|lei3 kuai4 ji1 su1|1
否极阳回|pi3 ji2 yang2 hui2|1
攀藤附葛|pan1 teng2 fu4 ge3|1
被山带河|pi1 shan1 dai4 he2|1
片词只句|pian4 ci2 zhi1 ju4|1
撇呆打堕|pie3 dai1 da3 duo4|1
品竹弹丝|pin3 zhu2 tan2 si1|1
披罗戴翠|pi1 luo2 dai4 cui4|1
霓裳羽衣|ni2 chang2 yu3 yi1|1
捧心西子|peng3 xin1 xi1 zi3|1
旁指曲谕|pang2 zhi3 qu3 yu4|1
孽子孤臣|nie4 zi3 gu1 chen2|1
离鸾别鹄|li2 luan2 bie2 hu2|1
逆子贼臣|ni4 zi3 zei2 chen2|1
跑马卖解|pao3 ma3 mai4 xie4|1
没齿无怨|mo4 chi3 wu2 yuan4|1
敏而好学|min3 er2 hao4 xue2|1
累累如珠|lei3 lei3 ru2 zhu1|1
累苏积块|lei3 su1 ji1 kuai4|1
蠡测管窥|li3 ce4 guan3 kui1|1
饿莩遍野|e4 piao3 bian4 ye3|1
饿莩载道|e4 piao3 zai4 dao4|1
首足异处|shou3 zu2 yi4 chu3|1
收入差距|shou1 ru4 cha1 ju4|1
繁花似锦|fan2 hua1 si4 jin3|1
寡鹄孤鸾|gua3 hu2 gu1 luan2|1
合浦还珠|he2 pu3 huan2 zhu1|1
狗屁倒灶|gou3 pi4 dao3 zao4|1
桂子兰孙|gui4 zi3 lan2 sun1|1
桂折一枝|gui4 she2 yi1 zhi1|1
圭角不露|gui1 jiao3 bu4 lu4|1
广譬曲谕|guang3 pi4 qu3 yu4|1
观者如堵|guan1 zhe3 ru2 du3|1
挂席为门|gua4 xi2 wei2 men2|1
鼓乐齐鸣|gu3 yue4 qi2 ming2|1
河落海干|he2 luo4 hai3 gan1|1
姑射神人|gu1 ye4 shen2 ren2|1
故态复还|gu4 tai4 fu4 huan2|1
故事片儿|gu4 shi4 pian1 er|1
孤鸾寡鹄|gu1 luan2 gua3 hu2|1
孤鸿寡鹄|gu1 hong2 gua3 hu2|1
古调不弹|gu3 diao4 bu4 tan2|1
合浦珠还|he2 pu3 zhu1 huan2|1
犯罪分子|fan4 zui4 fen1 zi3|1
河南坠子|he2 nan2 zhui4 zi3|1
倡而不和|chang4 er2 bu4 he4|1
捣虚批吭|dao3 xu1 pi1 hang2|1
狗颠屁股|gou3 dian1 pi4 gu|1
风号雨泣|feng1 hao2 yu3 qi4|1
奉公不阿|feng4 gong1 bu4 e1|1
分液漏斗|fen1 ye4 lou4 dou3|1
分毫不差|fen1 hao2 bu4 cha1|1
奋发有为|fen4 fa1 you3 wei2|1
匪伊朝夕|fei3 yi2 zhao1 xi1|1
浮收勒折|fu2 shou1 le4 she2|1
飞檐走脊|fei1 yan2 zou3 ji3|1
孤臣孽子|gu1 chen2 nie4 zi3|1
赫赫之功|he4 he4 zhi4 gong1|1
过甚其辞|guo4 shen4 qi2 ci2|1
